geography_type,geography_name,year,animal,count
Territorial Authority,Waipa District,2007,Dairy cattle,245858
Territorial Authority,Waipa District,2017,Dairy cattle,269628
Territorial Authority,Wairoa District,2012,Dairy cattle,5162
Territorial Authority,Wairoa District,1994,Dairy cattle,6170
Territorial Authority,Wairoa District,2002,Dairy cattle,8050
Territorial Authority,Wairoa District,2007,Dairy cattle,NA
Territorial Authority,Wairoa District,2017,Dairy cattle,4765
Territorial Authority,Waitaki District,2012,Dairy cattle,118069
Territorial Authority,Waitaki District,1994,Dairy cattle,34172
Territorial Authority,Waitaki District,2002,Dairy cattle,64517
Territorial Authority,Waitaki District,2007,Dairy cattle,71095
Territorial Authority,Waitaki District,2017,Dairy cattle,118733
Territorial Authority,Waitomo District,2012,Dairy cattle,87040
Territorial Authority,Waitomo District,1994,Dairy cattle,30620
Territorial Authority,Waitomo District,2002,Dairy cattle,53195
Territorial Authority,Waitomo District,2007,Dairy cattle,61031
Territorial Authority,Waitomo District,2017,Dairy cattle,93312
Territorial Authority,Wanganui District,2012,Dairy cattle,25233
Territorial Authority,Wellington City,2012,Dairy cattle,NA
Territorial Authority,Wellington City,1994,Dairy cattle,107
Territorial Authority,Wellington City,2002,Dairy cattle,NA
Territorial Authority,Wellington City,2007,Dairy cattle,NA
Territorial Authority,Wellington City,2017,Dairy cattle,NA
Territorial Authority,Western Bay of Plenty District,1994,Dairy cattle,95731
Territorial Authority,Western Bay of Plenty District,2012,Dairy cattle,97557
Territorial Authority,Western Bay of Plenty District,2002,Dairy cattle,106410
Territorial Authority,Western Bay of Plenty District,2007,Dairy cattle,99682
Territorial Authority,Western Bay of Plenty District,2017,Dairy cattle,99004
Territorial Authority,Westland District,2012,Dairy cattle,67577
Territorial Authority,Westland District,1994,Dairy cattle,37101
Territorial Authority,Westland District,2002,Dairy cattle,48225
Territorial Authority,Westland District,2007,Dairy cattle,56153
Territorial Authority,Westland District,2017,Dairy cattle,59339
Territorial Authority,Whakatane District,2012,Dairy cattle,117046
Territorial Authority,Whakatane District,1994,Dairy cattle,115588
Territorial Authority,Whakatane District,2002,Dairy cattle,124301
Territorial Authority,Whakatane District,2007,Dairy cattle,117164
Territorial Authority,Whakatane District,2017,Dairy cattle,116221
Territorial Authority,Whanganui District,1994,Dairy cattle,16531
Territorial Authority,Whanganui District,2002,Dairy cattle,27421
Territorial Authority,Whanganui District,2007,Dairy cattle,23665
Territorial Authority,Whanganui District,2017,Dairy cattle,24608
Territorial Authority,Whangarei District,2012,Dairy cattle,135694
Territorial Authority,Whangarei District,1994,Dairy cattle,120514
Territorial Authority,Whangarei District,2002,Dairy cattle,149141
Territorial Authority,Whangarei District,2007,Dairy cattle,127849
Territorial Authority,Whangarei District,2017,Dairy cattle,128540
Territorial Authority,Ashburton District,2012,Beef cattle,78706
Territorial Authority,Ashburton District,1994,Beef cattle,87062
Territorial Authority,Ashburton District,2002,Beef cattle,96772
Territorial Authority,Ashburton District,2007,Beef cattle,114382
Territorial Authority,Ashburton District,2017,Beef cattle,79957
Territorial Authority,Auckland,1994,Beef cattle,289120
Territorial Authority,Auckland,2002,Beef cattle,237124
Territorial Authority,Auckland,2007,Beef cattle,220341
Territorial Authority,Auckland,2012,Beef cattle,117458
Territorial Authority,Auckland,2017,Beef cattle,111948
Territorial Authority,Buller District,2012,Beef cattle,5759
Territorial Authority,Buller District,1994,Beef cattle,18680
Territorial Authority,Buller District,2002,Beef cattle,10474
Territorial Authority,Buller District,2007,Beef cattle,7724
Territorial Authority,Buller District,2017,Beef cattle,6807
Territorial Authority,Carterton District,2012,Beef cattle,23509
Territorial Authority,Carterton District,1994,Beef cattle,38588
Territorial Authority,Carterton District,2002,Beef cattle,27673
Territorial Authority,Carterton District,2007,Beef cattle,23395
Territorial Authority,Carterton District,2017,Beef cattle,20255
Territorial Authority,Central Hawke's Bay District,2012,Beef cattle,168431
Territorial Authority,Central Hawke's Bay District,1994,Beef cattle,189167
Territorial Authority,Central Hawke's Bay District,2002,Beef cattle,202990
Territorial Authority,Central Hawke's Bay District,2007,Beef cattle,157794
Territorial Authority,Central Hawke's Bay District,2017,Beef cattle,142009
Territorial Authority,Central Otago District,2012,Beef cattle,80236
Territorial Authority,Central Otago District,1994,Beef cattle,56724
Territorial Authority,Central Otago District,2002,Beef cattle,61115
Territorial Authority,Central Otago District,2007,Beef cattle,66183
Territorial Authority,Central Otago District,2017,Beef cattle,66999
Territorial Authority,Chatham Islands,1994,Beef cattle,6472
Territorial Authority,Chatham Islands,2002,Beef cattle,8863
Territorial Authority,Chatham Islands,2007,Beef cattle,11905
Territorial Authority,Chatham Islands,2017,Beef cattle,11299
Territorial Authority,Chatham Islands Territory,2012,Beef cattle,NA
Territorial Authority,Christchurch City,2012,Beef cattle,30452
Territorial Authority,Christchurch City,1994,Beef cattle,35827
Territorial Authority,Christchurch City,2002,Beef cattle,33160
Territorial Authority,Christchurch City,2007,Beef cattle,36932
Territorial Authority,Christchurch City,2017,Beef cattle,36307
Territorial Authority,Clutha District,2012,Beef cattle,85049
Territorial Authority,Clutha District,1994,Beef cattle,102678
Territorial Authority,Clutha District,2002,Beef cattle,93218
Territorial Authority,Clutha District,2007,Beef cattle,96166
Territorial Authority,Clutha District,2017,Beef cattle,86366
Territorial Authority,Dunedin City,2012,Beef cattle,52350
Territorial Authority,Dunedin City,1994,Beef cattle,23297
Territorial Authority,Dunedin City,2002,Beef cattle,46851
Territorial Authority,Dunedin City,2007,Beef cattle,47976
Territorial Authority,Dunedin City,2017,Beef cattle,41151
Territorial Authority,Far North District,2012,Beef cattle,184818
Territorial Authority,Far North District,1994,Beef cattle,266638
Territorial Authority,Far North District,2002,Beef cattle,230054
Territorial Authority,Far North District,2007,Beef cattle,229655
Territorial Authority,Far North District,2017,Beef cattle,177509
Territorial Authority,Gisborne District,2012,Beef cattle,267599
Territorial Authority,Gisborne District,1994,Beef cattle,351384
Territorial Authority,Gisborne District,2002,Beef cattle,309823
Territorial Authority,Gisborne District,2007,Beef cattle,287296
Territorial Authority,Gisborne District,2017,Beef cattle,247238
Territorial Authority,Gore District,2012,Beef cattle,21291
Territorial Authority,Gore District,1994,Beef cattle,25217
Territorial Authority,Gore District,2002,Beef cattle,26431
Territorial Authority,Gore District,2007,Beef cattle,26843
Territorial Authority,Gore District,2017,Beef cattle,24448
Territorial Authority,Grey District,2012,Beef cattle,7414
Territorial Authority,Grey District,1994,Beef cattle,19109
Territorial Authority,Grey District,2002,Beef cattle,8999
Territorial Authority,Grey District,2007,Beef cattle,7388
Territorial Authority,Grey District,2017,Beef cattle,8090
Territorial Authority,Hamilton City,2012,Beef cattle,1551
Territorial Authority,Hamilton City,1994,Beef cattle,3746
Territorial Authority,Hamilton City,2002,Beef cattle,3715
Territorial Authority,Hamilton City,2007,Beef cattle,2225
Territorial Authority,Hamilton City,2017,Beef cattle,1865
Territorial Authority,Hastings District,2012,Beef cattle,186461
Territorial Authority,Hastings District,1994,Beef cattle,204037
Territorial Authority,Hastings District,2002,Beef cattle,222355
Territorial Authority,Hastings District,2007,Beef cattle,155596
Territorial Authority,Hastings District,2017,Beef cattle,173989
Territorial Authority,Hauraki District,2012,Beef cattle,20229
Territorial Authority,Hauraki District,1994,Beef cattle,41103
Territorial Authority,Hauraki District,2002,Beef cattle,21933
Territorial Authority,Hauraki District,2007,Beef cattle,24101
Territorial Authority,Hauraki District,2017,Beef cattle,19154
Territorial Authority,Horowhenua District,2012,Beef cattle,18208
Territorial Authority,Horowhenua District,1994,Beef cattle,39628
Territorial Authority,Horowhenua District,2002,Beef cattle,30080
Territorial Authority,Horowhenua District,2007,Beef cattle,28895
Territorial Authority,Horowhenua District,2017,Beef cattle,19617
Territorial Authority,Hurunui District,2012,Beef cattle,97864
Territorial Authority,Hurunui District,1994,Beef cattle,99122
Territorial Authority,Hurunui District,2002,Beef cattle,117623
Territorial Authority,Hurunui District,2007,Beef cattle,119141
Territorial Authority,Hurunui District,2017,Beef cattle,91833
Territorial Authority,Invercargill City,2012,Beef cattle,5240
Territorial Authority,Invercargill City,1994,Beef cattle,6609
Territorial Authority,Auckland,2012,Deer,12647
Territorial Authority,Invercargill City,2002,Beef cattle,4177
Territorial Authority,Invercargill City,2007,Beef cattle,5684
Territorial Authority,Invercargill City,2017,Beef cattle,5587
Territorial Authority,Kaikoura District,2012,Beef cattle,12169
Territorial Authority,Kaikoura District,1994,Beef cattle,17464
Territorial Authority,Kaikoura District,2002,Beef cattle,17000
Territorial Authority,Kaikoura District,2007,Beef cattle,18625
Territorial Authority,Kaikoura District,2017,Beef cattle,15143
Territorial Authority,Kaipara District,2012,Beef cattle,111475
Territorial Authority,Kaipara District,1994,Beef cattle,172968
Territorial Authority,Kaipara District,2002,Beef cattle,130785
Territorial Authority,Kaipara District,2007,Beef cattle,152818
Territorial Authority,Kaipara District,2017,Beef cattle,121369
Territorial Authority,Kapiti Coast District,2012,Beef cattle,6163
Territorial Authority,Kapiti Coast District,1994,Beef cattle,8149
Territorial Authority,Kapiti Coast District,2002,Beef cattle,5646
Territorial Authority,Kapiti Coast District,2007,Beef cattle,8635
Territorial Authority,Kapiti Coast District,2017,Beef cattle,3792
Territorial Authority,Kawerau District,2012,Beef cattle,NA
Territorial Authority,Kawerau District,1994,Beef cattle,2802
Territorial Authority,Kawerau District,2002,Beef cattle,NA
Territorial Authority,Kawerau District,2007,Beef cattle,NA
Territorial Authority,Kawerau District,2017,Beef cattle,88
Territorial Authority,Lower Hutt City,2012,Beef cattle,288
Territorial Authority,Lower Hutt City,1994,Beef cattle,1191
Territorial Authority,Lower Hutt City,2002,Beef cattle,1322
Territorial Authority,Lower Hutt City,2007,Beef cattle,517
Territorial Authority,Lower Hutt City,2017,Beef cattle,426
Territorial Authority,Mackenzie District,2012,Beef cattle,42387
Territorial Authority,Mackenzie District,1994,Beef cattle,31851
Territorial Authority,Mackenzie District,2002,Beef cattle,36255
Territorial Authority,Mackenzie District,2007,Beef cattle,39551
Territorial Authority,Mackenzie District,2017,Beef cattle,35506
Territorial Authority,Manawatu District,2012,Beef cattle,87366
Territorial Authority,Manawatu District,1994,Beef cattle,146654
Territorial Authority,Manawatu District,2002,Beef cattle,113372
Territorial Authority,Manawatu District,2007,Beef cattle,115109
Territorial Authority,Manawatu District,2017,Beef cattle,87970
Territorial Authority,Marlborough District,2012,Beef cattle,60127
Territorial Authority,Marlborough District,1994,Beef cattle,74456
Territorial Authority,Marlborough District,2002,Beef cattle,72479
Territorial Authority,Marlborough District,2007,Beef cattle,65768
Territorial Authority,Marlborough District,2017,Beef cattle,52448
Territorial Authority,Masterton District,2012,Beef cattle,57885
Territorial Authority,Masterton District,1994,Beef cattle,82601
Territorial Authority,Masterton District,2002,Beef cattle,79965
Territorial Authority,Masterton District,2007,Beef cattle,63866
Territorial Authority,Masterton District,2017,Beef cattle,56759
Territorial Authority,Matamata-Piako District,2012,Beef cattle,24326
Territorial Authority,Matamata-Piako District,1994,Beef cattle,50180
Territorial Authority,Matamata-Piako District,2002,Beef cattle,31997
Territorial Authority,Matamata-Piako District,2007,Beef cattle,41310
Territorial Authority,Matamata-Piako District,2017,Beef cattle,27133
Territorial Authority,Napier City,2012,Beef cattle,3458
Territorial Authority,Napier City,1994,Beef cattle,2914
Territorial Authority,Napier City,2002,Beef cattle,4399
Territorial Authority,Napier City,2007,Beef cattle,3869
Territorial Authority,Napier City,2017,Beef cattle,3514
Territorial Authority,Nelson City,2012,Beef cattle,NA
Territorial Authority,Nelson City,1994,Beef cattle,1891
Territorial Authority,Nelson City,2002,Beef cattle,2642
Territorial Authority,Nelson City,2007,Beef cattle,1298
Territorial Authority,Nelson City,2017,Beef cattle,NA
Territorial Authority,New Plymouth District,2012,Beef cattle,36486
Territorial Authority,New Plymouth District,1994,Beef cattle,61368
Territorial Authority,New Plymouth District,2002,Beef cattle,43164
Territorial Authority,New Plymouth District,2007,Beef cattle,47069
Territorial Authority,New Plymouth District,2017,Beef cattle,40429
Territorial Authority,Opotiki District,2012,Beef cattle,11906
Territorial Authority,Opotiki District,1994,Beef cattle,19103
Territorial Authority,Opotiki District,2002,Beef cattle,15225
Territorial Authority,Opotiki District,2007,Beef cattle,15376
Territorial Authority,Opotiki District,2017,Beef cattle,12045
Territorial Authority,Otorohanga District,2012,Beef cattle,49937
Territorial Authority,Otorohanga District,1994,Beef cattle,100400
Territorial Authority,Otorohanga District,2002,Beef cattle,69678
Territorial Authority,Otorohanga District,2007,Beef cattle,66930
Territorial Authority,Otorohanga District,2017,Beef cattle,47204
Territorial Authority,Palmerston North City,2012,Beef cattle,7069
Territorial Authority,Palmerston North City,1994,Beef cattle,13695
Territorial Authority,Palmerston North City,2002,Beef cattle,9509
Territorial Authority,Palmerston North City,2007,Beef cattle,7932
Territorial Authority,Palmerston North City,2017,Beef cattle,11574
Territorial Authority,Porirua City,2012,Beef cattle,2841
Territorial Authority,Porirua City,1994,Beef cattle,5003
Territorial Authority,Porirua City,2002,Beef cattle,2245
